order_id,supplier_id,warehouse_id,product_id,quantity,unit_cost,total_cost,order_date,expected_delivery,order_status,priority,,,,0
PO010503,SUP0190,WH016,PRD0150,306,21805.65,6672528.9,04-03-2023,21-03-2023,Cancelled,Medium,,,,
PO010504,SUP0195,WH008,PRD0320,456,49080.3,22380616.8,09-07-2022,17-07-2022,Cancelled,Low,,,,
PO010505,SUP0269,WH019,PRD0246,375,43372.73,16264773.75,14-08-2022,09-09-2022,Delivered,High,,,,
PO010506,SUP0229,WH017,PRD0185,220,1994.39,438765.8,23-06-2024,05-07-2024,Cancelled,Medium,,,,
PO010507,SUP0247,WH020,PRD0120,642,16404.84,10531907.28,05-12-2023,30-12-2023,Delivered,High,,,,
PO010508,SUP0244,WH007,PRD0029,393,12708.82,4994566.26,21-01-2024,16-02-2024,Delivered,Critical,,,,
PO010509,SUP0191,WH016,PRD0062,424,19258.81,8165735.44,18-10-2024,16-11-2024,Delivered,High,,,,
PO010510,SUP0032,WH009,PRD0312,739,8817.62,6516221.18,10-10-2023,16-11-2023,Cancelled,High,,,,
PO010511,SUP0091,WH005,PRD0476,22,5103.9,112285.8,22-05-2024,09-06-2024,Delivered,Medium,,,,
PO010512,SUP0172,WH015,PRD0352,242,8765.15,2121166.3,20-03-2022,02-04-2022,Delivered,High,,,,
PO010513,SUP0273,WH016,PRD0125,678,35104.83,23801074.74,05-02-2022,25-02-2022,In Transit,Low,,,,
PO010514,SUP0060,WH004,PRD0381,553,25306.5,13994494.5,12-03-2024,06-04-2024,Delivered,Low,,,,
PO010515,SUP0151,WH003,PRD0343,354,40015.64,14165536.56,27-06-2022,21-07-2022,Pending,High,,,,
PO010516,SUP0251,WH011,PRD0025,339,10070.02,3413736.78,20-10-2022,30-10-2022,Delivered,Critical,,,,
PO010517,SUP0163,WH002,PRD0016,831,15057.64,12512898.84,07-04-2024,30-04-2024,Pending,Critical,,,,
PO010518,SUP0067,WH004,PRD0237,513,19213.87,9856715.31,28-11-2022,28-12-2022,Delivered,High,,,,
PO010519,SUP0238,WH002,PRD0485,658,33733.82,22196853.56,02-09-2022,15-09-2022,Cancelled,Medium,,,,
PO010520,SUP0053,WH016,PRD0151,693,15818.94,10962525.42,14-12-2024,11-01-2025,Cancelled,Medium,,,,
PO010521,SUP0079,WH015,PRD0164,598,34345.63,20538686.74,13-11-2023,11-12-2023,In Transit,Medium,,,,
PO010522,SUP0299,WH019,PRD0495,207,12239.34,2533543.38,20-01-2022,23-02-2022,Delivered,High,,,,
PO010523,SUP0046,WH012,PRD0053,83,19493.1,1617927.3,16-06-2022,14-07-2022,Delivered,Critical,,,,
PO010524,SUP0163,WH009,PRD0046,208,16616.38,3456207.04,14-05-2024,04-06-2024,Pending,High,,,,
PO010525,SUP0054,WH016,PRD0363,529,1361.08,720011.32,21-03-2022,27-03-2022,Delivered,Medium,,,,
PO010526,SUP0135,WH002,PRD0161,806,37429.11,30167862.66,21-03-2022,02-04-2022,Delivered,Critical,,,,
PO010527,SUP0091,WH015,PRD0386,14,34159.31,478230.34,07-11-2023,22-11-2023,Delivered,High,,,,
PO010528,SUP0223,WH004,PRD0379,909,39516.42,35920425.78,11-12-2024,28-12-2024,Delivered,Critical,,,,
PO010529,SUP0293,WH009,PRD0254,815,37473.16,30540625.4,17-10-2022,30-10-2022,Delivered,Medium,,,,
PO010530,SUP0143,WH001,PRD0385,281,12093.36,3398234.16,04-07-2024,29-07-2024,Delivered,Medium,,,,
PO010531,SUP0097,WH007,PRD0142,514,24718.7,12705411.8,04-10-2023,09-11-2023,Delivered,High,,,,
PO010532,SUP0299,WH018,PRD0129,483,35644.93,17216501.19,21-09-2022,17-10-2022,Delivered,Critical,,,,
PO010533,SUP0009,WH005,PRD0430,901,42414.29,38215275.29,13-01-2024,12-02-2024,Cancelled,High,,,,
PO010534,SUP0242,WH020,PRD0487,109,19817.64,2160122.76,05-08-2022,18-08-2022,Cancelled,Critical,,,,
PO010535,SUP0025,WH020,PRD0158,403,16456.9,6632130.7,12-08-2024,11-09-2024,Delivered,High,,,,
PO010536,SUP0158,WH012,PRD0247,912,15625.04,14250036.48,14-02-2022,09-03-2022,Pending,Critical,,,,
PO010537,SUP0299,WH008,PRD0247,719,15625.04,11234403.76,26-06-2024,14-07-2024,In Transit,Critical,,,,
PO010538,SUP0061,WH016,PRD0394,338,37369.85,12631009.3,05-06-2024,15-06-2024,Pending,High,,,,
PO010539,SUP0008,WH005,PRD0091,678,7983.38,5412731.64,21-08-2023,30-08-2023,Delivered,Critical,,,,
PO010540,SUP0165,WH015,PRD0303,22,20999.41,461987.02,07-04-2022,30-04-2022,Delivered,High,,,,
PO010541,SUP0132,WH012,PRD0418,911,15885.02,14471253.22,03-01-2022,14-01-2022,Cancelled,High,,,,
PO010542,SUP0262,WH002,PRD0263,223,14205.58,3167844.34,28-11-2022,23-12-2022,Pending,Critical,,,,
PO010543,SUP0147,WH008,PRD0289,274,12516.27,3429457.98,03-12-2022,24-12-2022,Cancelled,Critical,,,,
PO010544,SUP0052,WH015,PRD0389,778,24391.55,18976625.9,11-06-2022,05-07-2022,Pending,Medium,,,,
PO010545,SUP0258,WH015,PRD0240,809,11955.21,9671764.89,10-06-2023,25-06-2023,Delivered,High,,,,
PO010546,SUP0185,WH001,PRD0194,132,29488.61,3892496.52,19-02-2024,06-03-2024,Delivered,Critical,,,,
PO010547,SUP0134,WH008,PRD0198,772,11122.67,8586701.24,25-07-2022,09-08-2022,Delivered,Critical,,,,
PO010548,SUP0182,WH009,PRD0402,990,19132.54,18941214.6,06-03-2023,27-03-2023,Pending,High,,,,
PO010549,SUP0071,WH012,PRD0307,26,34441.38,895475.88,27-10-2022,16-11-2022,Delivered,Critical,,,,
PO010550,SUP0068,WH012,PRD0263,750,14205.58,10654185,09-12-2023,01-01-2024,In Transit,Critical,,,,
PO010551,SUP0088,WH020,PRD0040,581,48090.22,27940417.82,17-08-2024,15-09-2024,In Transit,Medium,,,,
PO010552,SUP0158,WH018,PRD0386,943,34159.31,32212229.33,02-12-2022,19-12-2022,Delivered,Critical,,,,
PO010553,SUP0114,WH005,PRD0478,511,364,186004,23-03-2024,21-04-2024,Pending,Critical,,,,
PO010554,SUP0232,WH010,PRD0391,428,465.8,199362.4,28-03-2024,07-04-2024,Cancelled,Low,,,,
PO010555,SUP0027,WH004,PRD0281,776,44652.97,34650704.72,21-04-2022,07-05-2022,Cancelled,Medium,,,,
PO010556,SUP0041,WH015,PRD0087,110,48409.62,5325058.2,01-07-2023,22-07-2023,Cancelled,Medium,,,,
PO010557,SUP0170,WH011,PRD0036,690,5020.47,3464124.3,22-03-2023,13-04-2023,Delivered,Medium,,,,
PO010558,SUP0102,WH015,PRD0244,735,36467.09,26803311.15,27-06-2022,29-07-2022,In Transit,Medium,,,,
PO010559,SUP0190,WH006,PRD0227,535,40042.47,21422721.45,25-05-2024,04-06-2024,Delivered,Critical,,,,
PO010560,SUP0061,WH015,PRD0177,705,1562.24,1101379.2,14-09-2022,26-09-2022,Delivered,Medium,,,,
PO010561,SUP0235,WH005,PRD0020,83,41194.41,3419136.03,01-06-2022,09-06-2022,Delivered,Medium,,,,
PO010562,SUP0064,WH003,PRD0143,284,12331.83,3502239.72,22-11-2022,13-12-2022,In Transit,Medium,,,,
PO010563,SUP0069,WH005,PRD0146,373,11984.56,4470240.88,17-10-2024,24-10-2024,Delivered,High,,,,
PO010564,SUP0204,WH009,PRD0158,691,16456.9,11371717.9,11-11-2023,14-12-2023,Cancelled,Low,,,,
PO010565,SUP0161,WH004,PRD0405,155,48271.73,7482118.15,22-12-2022,27-12-2022,In Transit,Critical,,,,
PO010566,SUP0041,WH013,PRD0497,973,19195.39,18677114.47,11-07-2024,09-08-2024,Cancelled,Medium,,,,
PO010567,SUP0199,WH004,PRD0208,897,5325.78,4777224.66,03-01-2023,11-01-2023,Delivered,High,,,,
PO010568,SUP0159,WH004,PRD0311,909,48866.82,44419939.38,08-07-2023,26-07-2023,Delivered,Medium,,,,
PO010569,SUP0134,WH008,PRD0487,959,19817.64,19005116.76,15-03-2023,29-03-2023,Delivered,Medium,,,,
PO010570,SUP0156,WH020,PRD0259,749,47155.95,35319806.55,02-12-2024,25-12-2024,Cancelled,Medium,,,,
PO010571,SUP0008,WH013,PRD0334,370,28694.44,10616942.8,27-12-2022,01-02-2023,Delivered,Low,,,,
PO010572,SUP0145,WH012,PRD0286,794,21527.55,17092874.7,08-12-2024,28-12-2024,Delivered,Low,,,,
PO010573,SUP0087,WH001,PRD0109,743,15152.3,11258158.9,22-08-2023,14-09-2023,Delivered,High,,,,
PO010574,SUP0259,WH014,PRD0423,697,26977.04,18802996.88,18-05-2024,16-06-2024,Delivered,Critical,,,,
PO010575,SUP0230,WH011,PRD0312,825,8817.62,7274536.5,06-01-2022,14-02-2022,Delivered,High,,,,
PO010576,SUP0295,WH013,PRD0454,32,33016.47,1056527.04,19-07-2022,31-07-2022,In Transit,Low,,,,
PO010577,SUP0220,WH009,PRD0109,660,15152.3,10000518,18-05-2024,16-06-2024,In Transit,Low,,,,
PO010578,SUP0256,WH003,PRD0124,491,33337.37,16368648.67,27-03-2023,05-04-2023,Cancelled,High,,,,
PO010579,SUP0124,WH005,PRD0092,545,34460.73,18781097.85,07-10-2022,01-11-2022,Cancelled,Medium,,,,
PO010580,SUP0275,WH006,PRD0255,47,8229.08,386766.76,11-12-2023,07-01-2024,Delivered,Critical,,,,
PO010581,SUP0080,WH001,PRD0320,288,49080.3,14135126.4,15-08-2022,30-08-2022,In Transit,High,,,,
PO010582,SUP0273,WH016,PRD0480,199,4093.98,814702.02,09-03-2022,05-04-2022,Delivered,Low,,,,
PO010583,SUP0270,WH012,PRD0065,86,14675.29,1262074.94,25-10-2023,11-11-2023,Delivered,Medium,,,,
PO010584,SUP0112,WH010,PRD0394,829,37369.85,30979605.65,13-04-2022,23-04-2022,Delivered,Medium,,,,
PO010585,SUP0265,WH016,PRD0242,965,42925.92,41423512.8,18-09-2024,21-10-2024,Pending,Low,,,,
PO010586,SUP0199,WH002,PRD0200,166,44277.48,7350061.68,09-07-2022,07-08-2022,Cancelled,Medium,,,,
PO010587,SUP0163,WH014,PRD0180,920,36879.3,33928956,27-04-2022,28-05-2022,In Transit,Critical,,,,
PO010588,SUP0124,WH002,PRD0129,778,35644.93,27731755.54,25-12-2024,23-01-2025,Delivered,Medium,,,,
PO010589,SUP0060,WH018,PRD0281,517,44652.97,23085585.49,22-09-2022,09-10-2022,Delivered,High,,,,
PO010590,SUP0249,WH019,PRD0456,47,19334.55,908723.85,15-06-2022,28-06-2022,In Transit,Critical,,,,
PO010591,SUP0293,WH004,PRD0344,715,2384.33,1704795.95,25-01-2023,20-02-2023,In Transit,High,,,,
PO010592,SUP0247,WH020,PRD0120,212,16404.84,3477826.08,24-12-2024,16-01-2025,Cancelled,High,,,,
PO010593,SUP0060,WH005,PRD0146,689,11984.56,8257361.84,22-02-2023,07-03-2023,Pending,Medium,,,,
PO010594,SUP0157,WH003,PRD0171,778,12364.66,9619705.48,13-04-2022,11-05-2022,Pending,High,,,,
PO010595,SUP0104,WH005,PRD0228,267,22507.08,6009390.36,25-04-2022,12-05-2022,Cancelled,Medium,,,,
PO010596,SUP0027,WH014,PRD0307,507,34441.38,17461779.66,23-07-2022,12-08-2022,In Transit,Low,,,,
PO010597,SUP0087,WH008,PRD0044,348,1227,426996,17-02-2023,21-03-2023,Delivered,High,,,,
PO010598,SUP0265,WH020,PRD0348,674,46338.66,31232256.84,02-09-2024,10-09-2024,Delivered,Critical,,,,
PO010599,SUP0033,WH007,PRD0382,904,17535.21,15851829.84,03-01-2023,30-01-2023,Cancelled,Medium,,,,
PO010600,SUP0174,WH002,PRD0067,431,27531.34,11866007.54,12-04-2022,11-05-2022,Delivered,Critical,,,,
PO010601,SUP0156,WH003,PRD0422,930,30370.72,28244769.6,19-08-2023,27-09-2023,Delivered,Critical,,,,
PO010602,SUP0017,WH016,PRD0096,862,4849.67,4180415.54,16-10-2024,06-11-2024,Cancelled,High,,,,
PO010603,SUP0133,WH002,PRD0150,474,21805.65,10335878.1,09-07-2023,21-07-2023,Delivered,Critical,,,,
PO010604,SUP0092,WH019,PRD0332,820,13980.04,11463632.8,26-07-2023,11-08-2023,Delivered,High,,,,
PO010605,SUP0221,WH003,PRD0332,789,13980.04,11030251.56,18-11-2022,02-12-2022,Pending,Medium,,,,
PO010606,SUP0255,WH007,PRD0274,94,45639.98,4290158.12,06-09-2023,05-10-2023,Delivered,High,,,,
PO010607,SUP0116,WH002,PRD0310,566,36206.45,20492850.7,20-02-2023,22-03-2023,Pending,Low,,,,
PO010608,SUP0100,WH010,PRD0357,687,43049.31,29574875.97,22-10-2023,21-11-2023,Delivered,Medium,,,,
PO010609,SUP0275,WH010,PRD0159,663,19872.6,13175533.8,26-11-2024,22-12-2024,Delivered,Medium,,,,
PO010610,SUP0016,WH015,PRD0059,615,34702.3,21341914.5,12-03-2022,05-04-2022,In Transit,Medium,,,,
PO010611,SUP0180,WH007,PRD0218,535,15486.83,8285454.05,08-04-2022,30-04-2022,In Transit,Medium,,,,
PO010612,SUP0240,WH017,PRD0156,827,42638.86,35262337.22,22-12-2023,08-01-2024,In Transit,Medium,,,,
PO010613,SUP0088,WH014,PRD0341,215,18228.4,3919106,13-07-2024,22-07-2024,In Transit,Low,,,,
PO010614,SUP0266,WH007,PRD0283,911,8923.53,8129335.83,23-01-2024,31-01-2024,Delivered,Low,,,,
PO010615,SUP0238,WH008,PRD0117,813,25102.34,20408202.42,19-10-2022,10-11-2022,Pending,Critical,,,,
PO010616,SUP0136,WH011,PRD0297,498,18822.1,9373405.8,16-12-2023,19-01-2024,Pending,High,,,,
PO010617,SUP0206,WH006,PRD0388,698,25891.7,18072406.6,26-11-2024,16-12-2024,In Transit,High,,,,
PO010618,SUP0052,WH002,PRD0018,736,5437.92,4002309.12,06-08-2023,14-08-2023,Cancelled,Medium,,,,
PO010619,SUP0186,WH005,PRD0179,134,32877.53,4405589.02,15-09-2022,09-10-2022,Delivered,Critical,,,,
PO010620,SUP0159,WH015,PRD0376,399,8130.35,3244009.65,27-10-2023,31-10-2023,Pending,Medium,,,,
PO010621,SUP0179,WH016,PRD0347,433,9609.88,4161078.04,12-04-2023,25-04-2023,Delivered,High,,,,
PO010622,SUP0066,WH015,PRD0062,788,19258.81,15175942.28,13-01-2022,11-02-2022,In Transit,High,,,,
PO010623,SUP0154,WH002,PRD0348,510,46338.66,23632716.6,14-06-2023,26-06-2023,Pending,Critical,,,,
PO010624,SUP0133,WH013,PRD0110,732,19648.38,14382614.16,27-07-2023,28-08-2023,Delivered,High,,,,
PO010625,SUP0110,WH017,PRD0445,123,16578.22,2039121.06,08-07-2024,05-08-2024,In Transit,Low,,,,
PO010626,SUP0299,WH017,PRD0267,378,30041.66,11355747.48,27-11-2023,28-12-2023,Delivered,Critical,,,,
PO010627,SUP0262,WH006,PRD0249,345,41663.2,14373804,13-01-2024,25-01-2024,Delivered,Medium,,,,
PO010628,SUP0067,WH013,PRD0191,424,16197.9,6867909.6,12-06-2023,16-07-2023,Cancelled,Low,,,,
PO010629,SUP0284,WH013,PRD0136,672,45801.15,30778372.8,02-08-2022,17-08-2022,Pending,Low,,,,
PO010630,SUP0121,WH002,PRD0158,147,16456.9,2419164.3,28-03-2024,01-05-2024,Cancelled,High,,,,
PO010631,SUP0267,WH006,PRD0265,861,35583.58,30637462.38,27-02-2023,14-03-2023,In Transit,High,,,,
PO010632,SUP0130,WH020,PRD0308,793,33614.49,26656290.57,19-01-2024,23-02-2024,Delivered,Critical,,,,
PO010633,SUP0139,WH017,PRD0087,347,48409.62,16798138.14,15-11-2023,03-12-2023,Delivered,Critical,,,,
PO010634,SUP0072,WH003,PRD0145,570,18876.11,10759382.7,09-07-2024,24-07-2024,Delivered,High,,,,
PO010635,SUP0232,WH017,PRD0443,939,14112.39,13251534.21,21-10-2022,04-11-2022,Pending,Medium,,,,
PO010636,SUP0049,WH004,PRD0341,954,18228.4,17389893.6,23-04-2023,06-05-2023,Delivered,Low,,,,
PO010637,SUP0293,WH014,PRD0305,179,38920.15,6966706.85,27-03-2022,12-04-2022,Delivered,High,,,,
PO010638,SUP0298,WH019,PRD0459,960,26618.35,25553616,06-10-2022,20-10-2022,In Transit,High,,,,
PO010639,SUP0285,WH011,PRD0030,896,3790.86,3396610.56,03-08-2024,21-08-2024,Delivered,Critical,,,,
PO010640,SUP0060,WH020,PRD0187,721,6611.43,4766841.03,19-06-2024,25-07-2024,In Transit,Low,,,,
PO010641,SUP0089,WH008,PRD0120,25,16404.84,410121,09-07-2023,04-08-2023,Cancelled,Medium,,,,
PO010642,SUP0023,WH014,PRD0339,537,17108.62,9187328.94,09-10-2024,10-11-2024,Delivered,High,,,,
PO010643,SUP0106,WH008,PRD0277,686,23579.77,16175722.22,11-04-2022,04-05-2022,Delivered,Low,,,,
PO010644,SUP0019,WH009,PRD0153,758,6891.98,5224120.84,14-07-2022,27-07-2022,Delivered,High,,,,
PO010645,SUP0073,WH004,PRD0307,488,34441.38,16807393.44,22-11-2024,06-12-2024,Delivered,High,,,,
PO010646,SUP0268,WH008,PRD0441,155,17317.11,2684152.05,20-05-2022,20-06-2022,Delivered,Critical,,,,
PO010647,SUP0280,WH009,PRD0325,459,716.77,328997.43,06-08-2023,02-09-2023,Pending,Low,,,,
PO010648,SUP0104,WH006,PRD0190,481,18742.18,9014988.58,09-03-2024,01-04-2024,Cancelled,High,,,,
PO010649,SUP0068,WH013,PRD0474,833,19966.67,16632236.11,14-04-2023,22-05-2023,Pending,High,,,,
PO010650,SUP0205,WH009,PRD0034,476,32385.29,15415398.04,28-03-2023,27-04-2023,In Transit,Medium,,,,
PO010651,SUP0183,WH011,PRD0355,961,48527.53,46634956.33,01-04-2022,03-05-2022,In Transit,Low,,,,
PO010652,SUP0103,WH020,PRD0453,932,30081.85,28036284.2,05-12-2022,13-01-2023,Delivered,High,,,,
PO010653,SUP0205,WH009,PRD0420,849,34011.05,28875381.45,03-02-2024,27-02-2024,Cancelled,Low,,,,
PO010654,SUP0048,WH018,PRD0489,233,27999.78,6523948.74,14-12-2022,06-01-2023,Pending,High,,,,
PO010655,SUP0277,WH012,PRD0194,818,29488.61,24121682.98,08-01-2023,01-02-2023,Delivered,Medium,,,,
PO010656,SUP0260,WH006,PRD0010,838,27781.53,23280922.14,09-02-2022,22-02-2022,Delivered,Critical,,,,
PO010657,SUP0222,WH017,PRD0258,46,30096.98,1384461.08,17-04-2024,02-05-2024,Cancelled,Low,,,,
PO010658,SUP0057,WH010,PRD0120,461,16404.84,7562631.24,08-10-2023,08-11-2023,Delivered,High,,,,
PO010659,SUP0253,WH012,PRD0419,725,39304.44,28495719,16-10-2022,01-11-2022,Delivered,High,,,,
PO010660,SUP0102,WH017,PRD0005,930,4376.14,4069810.2,07-04-2022,21-04-2022,Delivered,Low,,,,
PO010661,SUP0097,WH005,PRD0002,482,29820.87,14373659.34,26-03-2023,01-04-2023,In Transit,Medium,,,,
PO010662,SUP0059,WH008,PRD0193,441,34708.66,15306519.06,06-01-2022,12-02-2022,Delivered,Medium,,,,
PO010663,SUP0210,WH013,PRD0209,681,3842.62,2616824.22,03-10-2024,23-10-2024,Pending,High,,,,
PO010664,SUP0275,WH006,PRD0068,633,27201,17218233,02-02-2022,03-03-2022,Delivered,Low,,,,
PO010665,SUP0151,WH012,PRD0305,81,38920.15,3152532.15,07-04-2023,23-04-2023,Delivered,Medium,,,,
PO010666,SUP0049,WH013,PRD0356,973,30165.97,29351488.81,12-09-2022,30-09-2022,Cancelled,High,,,,
PO010667,SUP0126,WH012,PRD0187,119,6611.43,786760.17,10-08-2022,11-09-2022,Delivered,Medium,,,,
PO010668,SUP0210,WH012,PRD0497,27,19195.39,518275.53,01-02-2023,07-03-2023,In Transit,High,,,,
PO010669,SUP0230,WH011,PRD0138,910,40236.47,36615187.7,06-07-2023,28-07-2023,Delivered,Critical,,,,
PO010670,SUP0236,WH018,PRD0264,742,13896.51,10311210.42,08-02-2024,10-03-2024,Delivered,High,,,,
PO010671,SUP0213,WH013,PRD0434,202,13291.42,2684866.84,08-12-2024,19-12-2024,In Transit,Medium,,,,
PO010672,SUP0092,WH007,PRD0052,376,13191.43,4959977.68,27-03-2022,19-04-2022,Pending,Medium,,,,
PO010673,SUP0178,WH010,PRD0158,599,16456.9,9857683.1,07-11-2023,12-12-2023,Cancelled,Low,,,,
PO010674,SUP0218,WH005,PRD0049,897,19502.91,17494110.27,05-02-2023,15-02-2023,Pending,Low,,,,
PO010675,SUP0102,WH002,PRD0451,491,14244.39,6993995.49,24-08-2022,02-09-2022,In Transit,Medium,,,,
PO010676,SUP0276,WH011,PRD0452,182,23623.53,4299482.46,20-09-2024,05-10-2024,Cancelled,Medium,,,,
PO010677,SUP0222,WH016,PRD0244,460,36467.09,16774861.4,22-07-2023,20-08-2023,Pending,Medium,,,,
PO010678,SUP0251,WH001,PRD0187,866,6611.43,5725498.38,01-11-2022,29-11-2022,Delivered,Medium,,,,
PO010679,SUP0073,WH012,PRD0300,982,27409.39,26916020.98,06-07-2024,31-07-2024,Cancelled,Critical,,,,
PO010680,SUP0227,WH005,PRD0066,414,39058.94,16170401.16,22-05-2023,19-06-2023,Delivered,Low,,,,
PO010681,SUP0029,WH016,PRD0297,971,18822.1,18276259.1,20-02-2024,26-03-2024,Pending,Medium,,,,
PO010682,SUP0115,WH020,PRD0477,878,27573.75,24209752.5,08-10-2023,21-10-2023,Delivered,Low,,,,
PO010683,SUP0161,WH002,PRD0187,251,6611.43,1659468.93,04-05-2024,06-06-2024,Cancelled,Critical,,,,
PO010684,SUP0295,WH011,PRD0432,484,33004.72,15974284.48,06-09-2023,08-10-2023,Delivered,Medium,,,,
PO010685,SUP0024,WH014,PRD0247,116,15625.04,1812504.64,08-03-2022,27-03-2022,In Transit,High,,,,
PO010686,SUP0203,WH018,PRD0374,567,34164.68,19371373.56,27-10-2023,09-11-2023,Delivered,High,,,,
PO010687,SUP0246,WH011,PRD0416,432,15957.52,6893648.64,21-02-2024,15-03-2024,Cancelled,High,,,,
PO010688,SUP0200,WH012,PRD0426,633,45324.55,28690440.15,01-09-2022,15-09-2022,In Transit,High,,,,
PO010689,SUP0254,WH014,PRD0489,413,27999.78,11563909.14,08-02-2023,02-03-2023,Pending,Medium,,,,
PO010690,SUP0194,WH012,PRD0243,563,48713.55,27425728.65,11-06-2022,08-07-2022,In Transit,Low,,,,
PO010691,SUP0110,WH001,PRD0112,715,3643.5,2605102.5,08-08-2022,24-08-2022,Delivered,High,,,,
PO010692,SUP0168,WH013,PRD0329,674,44613.89,30069761.86,15-09-2024,22-09-2024,Pending,High,,,,
PO010693,SUP0145,WH001,PRD0126,379,39171.06,14845831.74,02-12-2023,15-12-2023,Delivered,Medium,,,,
PO010694,SUP0190,WH001,PRD0477,170,27573.75,4687537.5,19-02-2023,07-03-2023,Pending,Medium,,,,
PO010695,SUP0255,WH012,PRD0162,366,39711.11,14534266.26,24-02-2024,06-03-2024,In Transit,Medium,,,,
PO010696,SUP0047,WH018,PRD0371,928,43455.61,40326806.08,07-06-2023,13-07-2023,Cancelled,Medium,,,,
PO010697,SUP0156,WH016,PRD0030,911,3790.86,3453473.46,01-04-2022,22-04-2022,Cancelled,Low,,,,
PO010698,SUP0185,WH001,PRD0137,972,18703.13,18179442.36,05-03-2022,29-03-2022,Delivered,High,,,,
PO010699,SUP0138,WH006,PRD0120,120,16404.84,1968580.8,15-03-2023,16-04-2023,Delivered,High,,,,
PO010700,SUP0203,WH014,PRD0049,556,19502.91,10843617.96,05-12-2023,19-12-2023,Delivered,High,,,,
PO010701,SUP0018,WH012,PRD0293,676,45079.05,30473437.8,07-05-2024,09-06-2024,In Transit,High,,,,
PO010702,SUP0059,WH008,PRD0106,506,48166.11,24372051.66,04-04-2024,03-05-2024,Delivered,Critical,,,,
PO010703,SUP0125,WH009,PRD0219,866,13323.72,11538341.52,08-06-2023,29-06-2023,Delivered,High,,,,
PO010704,SUP0051,WH004,PRD0238,990,8692.77,8605842.3,15-10-2024,28-10-2024,Delivered,Medium,,,,
PO010705,SUP0204,WH018,PRD0415,945,11803.19,11154014.55,11-06-2022,10-07-2022,In Transit,Medium,,,,
PO010706,SUP0187,WH009,PRD0227,311,40042.47,12453208.17,28-12-2022,04-01-2023,In Transit,High,,,,
PO010707,SUP0016,WH015,PRD0473,636,24239.63,15416404.68,22-03-2023,19-04-2023,Delivered,Medium,,,,
PO010708,SUP0197,WH011,PRD0142,555,24718.7,13718878.5,27-04-2024,02-06-2024,Delivered,Medium,,,,
PO010709,SUP0081,WH002,PRD0486,388,7956.49,3087118.12,18-03-2023,15-04-2023,In Transit,Critical,,,,
PO010710,SUP0067,WH008,PRD0434,15,13291.42,199371.3,16-12-2024,24-12-2024,Cancelled,Critical,,,,
PO010711,SUP0025,WH007,PRD0154,273,22533.38,6151612.74,23-06-2023,17-07-2023,Delivered,High,,,,
PO010712,SUP0128,WH011,PRD0116,372,47439.13,17647356.36,09-02-2024,28-02-2024,Pending,Medium,,,,
PO010713,SUP0087,WH019,PRD0284,820,38083.54,31228502.8,21-06-2023,16-07-2023,In Transit,Critical,,,,
PO010714,SUP0111,WH009,PRD0434,673,13291.42,8945125.66,19-12-2024,29-12-2024,In Transit,Medium,,,,
PO010715,SUP0027,WH018,PRD0258,541,30096.98,16282466.18,17-05-2024,31-05-2024,Delivered,High,,,,
PO010716,SUP0220,WH019,PRD0413,113,33617.09,3798731.17,07-01-2024,22-01-2024,Pending,High,,,,
PO010717,SUP0281,WH017,PRD0324,116,20623.08,2392277.28,11-11-2024,21-11-2024,Delivered,High,,,,
PO010718,SUP0252,WH008,PRD0212,532,48722.48,25920359.36,16-01-2023,18-02-2023,Delivered,Medium,,,,
PO010719,SUP0064,WH004,PRD0495,695,12239.34,8506341.3,25-03-2024,30-04-2024,Cancelled,Medium,,,,
PO010720,SUP0263,WH015,PRD0143,867,12331.83,10691696.61,20-09-2024,07-10-2024,In Transit,Medium,,,,
PO010721,SUP0192,WH010,PRD0437,203,48425.23,9830321.69,13-10-2024,19-11-2024,Delivered,Medium,,,,
PO010722,SUP0132,WH002,PRD0211,616,44498.69,27411193.04,19-10-2023,24-10-2023,In Transit,Critical,,,,
PO010723,SUP0109,WH004,PRD0454,563,33016.47,18588272.61,23-11-2023,11-12-2023,Delivered,Low,,,,
PO010724,SUP0103,WH011,PRD0382,30,17535.21,526056.3,03-06-2022,28-06-2022,Delivered,Low,,,,
PO010725,SUP0251,WH019,PRD0468,808,458.98,370855.84,24-02-2022,29-03-2022,Cancelled,Medium,,,,
PO010726,SUP0167,WH018,PRD0374,308,34164.68,10522721.44,24-08-2022,09-09-2022,Delivered,Low,,,,
PO010727,SUP0172,WH003,PRD0070,760,5210.58,3960040.8,01-11-2024,19-11-2024,Pending,High,,,,
PO010728,SUP0238,WH008,PRD0189,38,38740.89,1472153.82,01-01-2024,04-02-2024,Pending,Medium,,,,
PO010729,SUP0138,WH018,PRD0326,98,28294.11,2772822.78,25-11-2023,19-12-2023,In Transit,Low,,,,
PO010730,SUP0186,WH008,PRD0229,442,2229.53,985452.26,16-04-2024,18-05-2024,Pending,Low,,,,
PO010731,SUP0196,WH009,PRD0202,511,12552.09,6414117.99,03-06-2023,18-06-2023,Pending,Medium,,,,
