shipment_id,order_id,carrier,transport_mode,shipment_date,expected_delivery,actual_delivery,delay_days,shipment_status,weight_kg,shipment_cost,,,10046
SHP012969,PO012969,XpressBees,Rail,16-05-2024,10-06-2024,20-06-2024,10,Delivered,173.51,801.44,,,
SHP012970,PO012970,Safexpress,Rail,28-05-2022,22-06-2022,07-07-2022,15,In Transit,755.15,4106.39,,,
SHP012971,PO012971,XpressBees,Rail,14-06-2023,10-07-2023,07-07-2023,0,Delivered,3801.22,21339.1,,,
SHP012972,PO012972,Delhivery,Road,17-03-2024,11-04-2024,Not Delivered,0,Not Shipped,4990.65,42961.75,,,
SHP012973,PO012973,Delhivery,Air,06-03-2023,04-04-2023,04-04-2023,0,Delivered,2721.66,125666.37,,,
SHP012974,PO012974,TCI Express,Rail,11-11-2023,15-12-2023,Not Delivered,0,Not Shipped,4933.11,22325.53,,,
SHP012975,PO012975,Delhivery,Rail,02-11-2022,14-11-2022,15-11-2022,1,Delivered,4150.15,22577.93,,,
SHP012976,PO012976,XpressBees,Sea,14-01-2024,23-01-2024,03-02-2024,11,Delivered,120.99,397.51,,,
SHP012977,PO012977,FedEx India,Air,24-05-2023,14-06-2023,Not Delivered,0,Cancelled,4951.29,182948.92,,,
SHP012978,PO012978,Shadowfax,Road,06-01-2023,09-01-2023,Not Delivered,0,Not Shipped,2822.54,20532.79,,,
SHP012979,PO012979,Safexpress,Road,05-05-2024,10-06-2024,19-06-2024,9,Delivered,2460.06,16907.54,,,
SHP012980,PO012980,TCI Express,Sea,06-01-2022,04-02-2022,10-02-2022,6,In Transit,4626.83,11943.73,,,
SHP012981,PO012981,Rivigo,Road,05-07-2023,24-07-2023,29-07-2023,5,Delivered,2122.26,15240.95,,,
SHP012982,PO012982,FedEx India,Road,28-07-2022,26-08-2022,01-09-2022,6,In Transit,3759.72,34035.44,,,
SHP012983,PO012983,DTDC,Road,17-09-2024,16-10-2024,22-10-2024,6,Delivered,1712.17,12669.09,,,
SHP012984,PO012984,BlueDart,Road,10-12-2024,08-01-2025,22-01-2025,14,Delivered,2371.05,20606.01,,,
SHP012985,PO012985,Rivigo,Road,11-01-2024,30-01-2024,Not Delivered,0,Cancelled,3071.55,22468.28,,,
SHP012986,PO012986,Shadowfax,Road,07-09-2023,03-10-2023,08-10-2023,5,Delivered,3646.55,27949.42,,,
SHP012987,PO012987,Safexpress,Road,27-08-2023,08-09-2023,Not Delivered,0,Cancelled,3651.85,32118.01,,,
SHP012988,PO012988,DTDC,Rail,23-12-2022,16-01-2023,14-01-2023,0,Delivered,264.23,1353.31,,,
SHP012989,PO012989,Shadowfax,Air,05-01-2023,08-02-2023,17-02-2023,9,In Transit,1015.76,42642.69,,,
SHP012990,PO012990,BlueDart,Road,02-07-2022,18-07-2022,Not Delivered,0,Not Shipped,4651.21,41262.72,,,
SHP012991,PO012991,FedEx India,Air,15-04-2024,08-05-2024,13-05-2024,5,Delivered,2868.72,135821.41,,,
SHP012992,PO012992,TCI Express,Road,17-10-2024,31-10-2024,15-11-2024,15,In Transit,1283.55,11700.49,,,
SHP012993,PO012993,FedEx India,Road,24-08-2023,29-09-2023,11-10-2023,12,Delivered,2695.65,17591.11,,,
SHP012994,PO012994,Rivigo,Rail,26-01-2023,05-03-2023,Not Delivered,0,Not Shipped,1970.6,8108.87,,,
SHP012995,PO012995,Ecom Express,Road,26-02-2024,16-03-2024,Not Delivered,0,Not Shipped,1991.72,16330.69,,,
SHP012996,PO012996,BlueDart,Road,23-06-2024,29-07-2024,Not Delivered,0,Cancelled,4199.02,34776.44,,,
SHP012997,PO012997,Safexpress,Road,11-10-2024,25-10-2024,22-10-2024,0,Delivered,1920.82,15361.03,,,
SHP012998,PO012998,XpressBees,Sea,02-02-2024,03-03-2024,11-03-2024,8,Delivered,3210.36,8403.14,,,
SHP012999,PO012999,DTDC,Road,19-08-2022,18-09-2022,18-09-2022,0,In Transit,2997.99,28181.24,,,
SHP013000,PO013000,Rivigo,Rail,20-05-2023,18-06-2023,01-07-2023,13,Delivered,792.66,4137.91,,,
SHP013001,PO013001,TCI Express,Sea,09-12-2024,07-01-2025,04-01-2025,0,Delivered,880.61,3021.93,,,
SHP013002,PO013002,Shadowfax,Sea,23-05-2023,24-06-2023,Not Delivered,0,Cancelled,2704.3,6926.88,,,
SHP013003,PO013003,Rivigo,Road,05-05-2022,23-05-2022,03-06-2022,11,In Transit,1004.98,7393,,,
SHP013004,PO013004,Rivigo,Rail,14-10-2022,04-11-2022,06-11-2022,2,In Transit,4942.05,24293.89,,,
SHP013005,PO013005,Rivigo,Road,21-04-2022,07-05-2022,Not Delivered,0,Cancelled,2321.57,22038.97,,,
SHP013006,PO013006,BlueDart,Road,27-09-2022,26-10-2022,Not Delivered,0,Cancelled,3421.03,24567.23,,,
SHP013007,PO013007,Ecom Express,Road,18-09-2024,22-10-2024,06-11-2024,15,Delivered,105.9,800.68,,,
SHP013008,PO013008,Shadowfax,Sea,28-10-2024,11-11-2024,Not Delivered,0,Not Shipped,947.3,3348.78,,,
SHP013009,PO013009,FedEx India,Road,10-06-2024,21-06-2024,27-06-2024,6,Delivered,2571.59,24153.29,,,
SHP013010,PO013010,Delhivery,Sea,13-07-2022,01-08-2022,03-08-2022,2,Delivered,4701.39,13617.41,,,
SHP013011,PO013011,Safexpress,Road,17-06-2022,24-07-2022,Not Delivered,0,Not Shipped,2608.74,23495.44,,,
SHP013012,PO013012,FedEx India,Air,12-03-2024,24-03-2024,30-03-2024,6,In Transit,3502.69,156940.57,,,
SHP013013,PO013013,BlueDart,Road,26-09-2022,31-10-2022,15-11-2022,15,Delivered,3294.48,23946.41,,,
SHP013014,PO013014,FedEx India,Sea,13-12-2023,31-12-2023,Not Delivered,0,Not Shipped,4266.17,14390.01,,,
SHP013015,PO013015,XpressBees,Road,24-10-2024,11-11-2024,18-11-2024,7,Delivered,4431.55,39505.52,,,
SHP013016,PO013016,Delhivery,Road,01-09-2022,20-09-2022,20-09-2022,0,Delivered,1361.36,9820.59,,,
SHP013017,PO013017,FedEx India,Rail,08-03-2024,31-03-2024,04-04-2024,4,Delivered,2551.33,12847.92,,,
SHP013018,PO013018,FedEx India,Road,08-02-2022,14-03-2022,Not Delivered,0,Cancelled,2296.06,17893.99,,,
SHP013019,PO013019,Safexpress,Road,23-09-2022,11-10-2022,Not Delivered,0,Cancelled,1737.84,12726.57,,,
SHP013020,PO013020,DTDC,Sea,16-01-2024,08-02-2024,Not Delivered,0,Cancelled,3075.32,8668.95,,,
SHP013021,PO013021,DTDC,Rail,02-07-2022,12-07-2022,27-07-2022,15,Delivered,4485.72,22003.27,,,
SHP013022,PO013022,Shadowfax,Road,04-02-2024,01-03-2024,Not Delivered,0,Cancelled,2516.25,19840.26,,,
SHP013023,PO013023,XpressBees,Road,12-11-2024,26-11-2024,26-11-2024,0,Delivered,939.76,6827.72,,,
SHP013024,PO013024,FedEx India,Road,19-01-2023,14-02-2023,28-02-2023,14,Delivered,1728.09,11848.68,,,
SHP013025,PO013025,Shadowfax,Sea,28-09-2024,21-10-2024,Not Delivered,0,Cancelled,672.17,2205.05,,,
SHP013026,PO013026,Shadowfax,Rail,08-10-2023,08-11-2023,11-11-2023,3,Delivered,3782.91,21185.57,,,
SHP013027,PO013027,Delhivery,Road,18-03-2024,18-04-2024,25-04-2024,7,Delivered,4416.26,32944.38,,,
SHP013028,PO013028,Safexpress,Rail,23-03-2023,28-03-2023,09-04-2023,12,Delivered,3626.23,16686.21,,,
SHP013029,PO013029,TCI Express,Road,19-07-2023,11-08-2023,Not Delivered,0,Not Shipped,4738.62,39999.72,,,
SHP013030,PO013030,Shadowfax,Road,22-09-2022,03-10-2022,05-10-2022,2,Delivered,2274.83,14676.91,,,
SHP013031,PO013031,Delhivery,Road,23-05-2024,06-06-2024,20-06-2024,14,Delivered,1557.71,12995.46,,,
SHP013032,PO013032,FedEx India,Rail,22-06-2024,04-07-2024,11-07-2024,7,Delivered,971.77,5706.74,,,
SHP013033,PO013033,BlueDart,Road,01-08-2023,23-08-2023,28-08-2023,5,Delivered,1414.07,10209.6,,,
SHP013034,PO013034,FedEx India,Road,25-07-2024,25-08-2024,Not Delivered,0,Not Shipped,406.23,2635.35,,,
SHP013035,PO013035,FedEx India,Rail,08-08-2024,05-09-2024,04-09-2024,0,In Transit,3621.34,18938.82,,,
SHP013036,PO013036,TCI Express,Road,04-11-2024,27-11-2024,24-11-2024,0,Delivered,3328.52,23896.01,,,
SHP013037,PO013037,FedEx India,Road,08-10-2024,13-10-2024,22-10-2024,9,In Transit,1578.55,10283.92,,,
SHP013038,PO013038,DTDC,Rail,15-01-2023,12-02-2023,Not Delivered,0,Not Shipped,1782.45,8142.4,,,
SHP013039,PO013039,Rivigo,Air,28-06-2022,17-07-2022,Not Delivered,0,Cancelled,2155.69,84595.56,,,
SHP013040,PO013040,Shadowfax,Rail,07-10-2023,27-10-2023,26-10-2023,0,In Transit,577.54,3399.93,,,
SHP013041,PO013041,Delhivery,Rail,08-10-2023,03-11-2023,03-11-2023,0,Delivered,831.6,3761.46,,,
SHP013042,PO013042,Safexpress,Rail,09-01-2022,31-01-2022,04-02-2022,4,In Transit,4266.78,22141.1,,,
SHP013043,PO013043,Safexpress,Road,18-08-2024,24-08-2024,01-09-2024,8,Delivered,1205.96,9987.22,,,
SHP013044,PO013044,Ecom Express,Air,24-08-2023,24-09-2023,29-09-2023,5,Delivered,2996.55,124037.69,,,
SHP013045,PO013045,Safexpress,Road,02-12-2022,18-12-2022,Not Delivered,0,Not Shipped,1492.9,11432.18,,,
SHP013046,PO013046,BlueDart,Sea,12-03-2023,18-03-2023,Not Delivered,0,Cancelled,3884.21,12458.13,,,
SHP013047,PO013047,TCI Express,Road,16-07-2023,30-07-2023,Not Delivered,0,Cancelled,3415.88,29313.27,,,
SHP013048,PO013048,BlueDart,Road,28-12-2024,18-01-2025,20-01-2025,2,Delivered,2256.79,15618.92,,,
SHP013049,PO013049,DTDC,Road,03-04-2023,25-04-2023,09-05-2023,14,Delivered,4916.43,38457.91,,,
SHP013050,PO013050,XpressBees,Road,20-07-2023,25-08-2023,30-08-2023,5,Delivered,681.6,4512.89,,,
SHP013051,PO013051,Safexpress,Road,24-06-2023,08-07-2023,22-07-2023,14,In Transit,251.08,1656.64,,,
SHP013052,PO013052,Ecom Express,Road,15-11-2024,06-12-2024,03-12-2024,0,In Transit,1737.84,12342.8,,,
SHP013053,PO013053,DTDC,Sea,14-03-2024,10-04-2024,Not Delivered,0,Not Shipped,4324.11,13288.26,,,
SHP013054,PO013054,DTDC,Rail,21-10-2024,20-11-2024,05-12-2024,15,Delivered,4032.83,20276.85,,,
SHP013055,PO013055,DTDC,Rail,28-12-2022,24-01-2023,21-01-2023,0,In Transit,4270.01,25226.53,,,
SHP013056,PO013056,FedEx India,Sea,15-06-2023,15-07-2023,21-07-2023,6,In Transit,4106.34,12133.07,,,
SHP013057,PO013057,BlueDart,Road,14-11-2022,14-12-2022,Not Delivered,0,Not Shipped,2825.88,26662.8,,,
SHP013058,PO013058,Rivigo,Rail,04-02-2022,02-03-2022,Not Delivered,0,Cancelled,1339.21,6165.78,,,
SHP013059,PO013059,XpressBees,Rail,24-06-2022,23-07-2022,01-08-2022,9,Delivered,3789.51,22166.2,,,
SHP013060,PO013060,DTDC,Rail,04-05-2024,04-06-2024,17-06-2024,13,In Transit,3774.12,20348.92,,,
SHP013061,PO013061,Safexpress,Sea,03-04-2023,23-04-2023,01-05-2023,8,Delivered,595.4,1669.34,,,
SHP013062,PO013062,FedEx India,Air,02-07-2022,13-07-2022,15-07-2022,2,Delivered,4567.69,169930.37,,,
SHP013063,PO013063,Shadowfax,Air,20-03-2022,01-04-2022,30-03-2022,0,Delivered,4591.94,236135.69,,,
SHP013064,PO013064,XpressBees,Rail,16-01-2024,16-02-2024,21-02-2024,5,Delivered,1041.1,5396.83,,,
SHP013065,PO013065,Safexpress,Air,20-09-2023,12-10-2023,Not Delivered,0,Not Shipped,4753.88,212507.88,,,
SHP013066,PO013066,Delhivery,Air,23-07-2024,22-08-2024,29-08-2024,7,In Transit,4989.18,221645.91,,,
SHP013067,PO013067,Ecom Express,Air,14-09-2022,12-10-2022,14-10-2022,2,Delivered,4596.52,176448.4,,,
SHP013068,PO013068,XpressBees,Road,19-06-2022,11-07-2022,08-07-2022,0,Delivered,2792.23,23341.87,,,
SHP013069,PO013069,TCI Express,Rail,09-11-2022,04-12-2022,07-12-2022,3,Delivered,1762.28,8626.59,,,
SHP013070,PO013070,Safexpress,Road,20-04-2022,23-04-2022,22-04-2022,0,Delivered,1729.1,14724.3,,,
SHP013071,PO013071,Ecom Express,Road,25-01-2022,17-02-2022,Not Delivered,0,Not Shipped,2856.6,19713.15,,,
SHP013072,PO013072,Delhivery,Sea,15-12-2023,24-12-2023,Not Delivered,0,Not Shipped,3407.78,11152.2,,,
SHP013073,PO013073,Shadowfax,Road,11-08-2024,27-08-2024,03-09-2024,7,Delivered,1599.33,14868.76,,,
SHP013074,PO013074,DTDC,Road,26-11-2023,17-12-2023,29-12-2023,12,Delivered,3285.94,27205.95,,,
SHP013075,PO013075,Shadowfax,Road,05-09-2023,15-09-2023,Not Delivered,0,Cancelled,3445.6,27224.33,,,
SHP013076,PO013076,Shadowfax,Air,03-09-2022,10-10-2022,20-10-2022,10,In Transit,3686.98,146881.18,,,
SHP013077,PO013077,DTDC,Road,23-10-2022,04-11-2022,11-11-2022,7,In Transit,1122.22,9403.36,,,
SHP013078,PO013078,FedEx India,Road,15-11-2024,25-11-2024,06-12-2024,11,Delivered,478.15,3353.65,,,
SHP013079,PO013079,BlueDart,Sea,28-01-2022,16-02-2022,19-02-2022,3,Delivered,262.76,774.77,,,
SHP013080,PO013080,FedEx India,Road,07-06-2022,25-06-2022,Not Delivered,0,Not Shipped,3761.75,27969.49,,,
SHP013081,PO013081,Shadowfax,Road,28-02-2023,14-03-2023,16-03-2023,2,In Transit,1356.38,11137.91,,,
SHP013082,PO013082,Ecom Express,Air,24-12-2024,04-01-2025,04-01-2025,0,Delivered,3272.16,175313.2,,,
SHP013083,PO013083,Shadowfax,Road,20-06-2024,22-07-2024,Not Delivered,0,Not Shipped,3678.86,23807.4,,,
SHP013084,PO013084,Delhivery,Road,28-02-2022,01-04-2022,30-03-2022,0,Delivered,2884.1,19785.62,,,
SHP013085,PO013085,Ecom Express,Air,16-04-2024,02-05-2024,07-05-2024,5,Delivered,3656.13,158094.94,,,
SHP013086,PO013086,Shadowfax,Road,06-06-2023,06-07-2023,12-07-2023,6,In Transit,4999.21,37315.32,,,
SHP013087,PO013087,BlueDart,Road,28-09-2024,22-10-2024,19-10-2024,0,Delivered,4533.67,38209.37,,,
SHP013088,PO013088,TCI Express,Rail,01-11-2023,01-12-2023,09-12-2023,8,Delivered,50.51,274.71,,,
SHP013089,PO013089,FedEx India,Road,23-03-2024,27-04-2024,02-05-2024,5,Delivered,2231.77,17480.13,,,
SHP013090,PO013090,Shadowfax,Road,18-08-2024,21-09-2024,Not Delivered,0,Cancelled,3131.98,21924.53,,,
SHP013091,PO013091,DTDC,Rail,14-01-2024,13-02-2024,18-02-2024,5,Delivered,2349.28,12732.51,,,
SHP013092,PO013092,XpressBees,Road,17-02-2023,01-03-2023,07-03-2023,6,Delivered,1376.34,9600.35,,,
SHP013093,PO013093,TCI Express,Sea,19-09-2024,09-10-2024,Not Delivered,0,Cancelled,601.35,1669.26,,,
SHP013094,PO013094,Safexpress,Sea,06-08-2024,02-09-2024,06-09-2024,4,Delivered,1007.11,2651.58,,,
SHP013095,PO013095,FedEx India,Rail,20-11-2022,15-12-2022,Not Delivered,0,Not Shipped,566.66,2321.68,,,
SHP013096,PO013096,XpressBees,Road,11-09-2023,08-10-2023,13-10-2023,5,Delivered,3104.57,29389.46,,,
SHP013097,PO013097,Ecom Express,Road,24-02-2023,15-03-2023,14-03-2023,0,Delivered,292.42,1991.98,,,
SHP013098,PO013098,Shadowfax,Road,12-10-2024,21-10-2024,03-11-2024,13,In Transit,2043.65,13528.29,,,
SHP013099,PO013099,Safexpress,Rail,08-06-2024,03-07-2024,09-07-2024,6,Delivered,3958.6,22403.84,,,
SHP013100,PO013100,Ecom Express,Rail,04-11-2022,16-11-2022,15-11-2022,0,In Transit,3142.04,18529.17,,,
SHP013101,PO013101,TCI Express,Air,10-07-2022,08-08-2022,05-08-2022,0,In Transit,4534.74,174425.66,,,
SHP013102,PO013102,Shadowfax,Road,09-07-2024,06-08-2024,Not Delivered,0,Not Shipped,95.4,830.63,,,
SHP013103,PO013103,Shadowfax,Air,14-01-2022,07-02-2022,13-02-2022,6,Delivered,3280.5,136560.97,,,
SHP013104,PO013104,DTDC,Air,11-05-2023,02-06-2023,Not Delivered,0,Not Shipped,3747.72,135967.76,,,
SHP013105,PO013105,Rivigo,Rail,12-07-2022,22-07-2022,Not Delivered,0,Cancelled,1055.13,4994.72,,,
SHP013106,PO013106,Shadowfax,Road,27-05-2023,01-06-2023,Not Delivered,0,Not Shipped,15.48,129.07,,,
SHP013107,PO013107,Shadowfax,Rail,28-08-2022,11-09-2022,13-09-2022,2,Delivered,1005.61,4849.91,,,
SHP013108,PO013108,XpressBees,Rail,20-10-2022,24-11-2022,03-12-2022,9,Delivered,344.47,1912.85,,,
SHP013109,PO013109,DTDC,Road,15-02-2022,27-02-2022,Not Delivered,0,Not Shipped,18.78,126,,,
SHP013110,PO013110,XpressBees,Road,02-09-2022,13-09-2022,11-09-2022,0,Delivered,3927.62,34504.5,,,
SHP013111,PO013111,Rivigo,Road,23-08-2023,16-09-2023,20-09-2023,4,Delivered,3272.01,26523.38,,,
SHP013112,PO013112,BlueDart,Road,08-10-2022,23-10-2022,Not Delivered,0,Not Shipped,2503.06,22533.86,,,
SHP013113,PO013113,DTDC,Road,25-05-2024,24-06-2024,Not Delivered,0,Cancelled,3428.82,27392,,,
SHP013114,PO013114,DTDC,Road,28-02-2022,09-03-2022,Not Delivered,0,Not Shipped,3102.29,25772.75,,,
SHP013115,PO013115,FedEx India,Rail,18-02-2022,21-03-2022,24-03-2022,3,Delivered,413.93,2239.95,,,
SHP013116,PO013116,TCI Express,Road,04-04-2023,20-04-2023,03-05-2023,13,Delivered,1231.28,9222.75,,,
SHP013117,PO013117,Safexpress,Road,21-05-2023,21-06-2023,Not Delivered,0,Cancelled,2476.84,17698.62,,,
SHP013118,PO013118,FedEx India,Road,02-05-2024,10-06-2024,Not Delivered,0,Cancelled,3067.74,29127.26,,,
SHP013119,PO013119,FedEx India,Sea,14-01-2023,15-02-2023,25-02-2023,10,Delivered,2747.31,6788.55,,,
SHP013120,PO013120,FedEx India,Rail,26-03-2023,01-04-2023,31-03-2023,0,Delivered,2117.33,10692.56,,,
SHP013121,PO013121,XpressBees,Rail,20-05-2022,05-06-2022,18-06-2022,13,Delivered,3184.66,16771.24,,,
SHP013122,PO013122,TCI Express,Road,04-12-2022,30-12-2022,06-01-2023,7,In Transit,1705.61,16299.44,,,
SHP013123,PO013123,XpressBees,Air,17-04-2024,30-04-2024,02-05-2024,2,Delivered,1832.27,82494.85,,,
SHP013124,PO013124,Safexpress,Rail,25-07-2022,28-08-2022,10-09-2022,13,In Transit,2204.13,12687.39,,,
SHP013125,PO013125,Ecom Express,Road,10-05-2022,28-05-2022,Not Delivered,0,Not Shipped,3332.09,29550.25,,,
SHP013126,PO013126,Shadowfax,Air,01-11-2022,21-11-2022,Not Delivered,0,Cancelled,3796.15,144439.58,,,
SHP013127,PO013127,Ecom Express,Rail,02-11-2022,01-12-2022,Not Delivered,0,Not Shipped,4320.36,22161.75,,,
SHP013128,PO013128,DTDC,Rail,11-10-2024,23-10-2024,03-11-2024,11,Delivered,3005.6,16364.36,,,
SHP013129,PO013129,Delhivery,Road,21-07-2024,07-08-2024,15-08-2024,8,Delivered,4722.14,30672.98,,,
SHP013130,PO013130,BlueDart,Air,25-12-2023,09-01-2024,23-01-2024,14,Delivered,3776.54,201918.74,,,
SHP013131,PO013131,BlueDart,Road,07-10-2024,29-10-2024,12-11-2024,14,Delivered,4884.06,37545.37,,,
SHP013132,PO013132,FedEx India,Road,22-05-2024,08-06-2024,20-06-2024,12,Delivered,3062.22,24131.67,,,
SHP013133,PO013133,TCI Express,Rail,14-12-2023,25-12-2023,25-12-2023,0,Delivered,768.27,4084.71,,,
SHP013134,PO013134,Rivigo,Road,24-02-2024,29-03-2024,Not Delivered,0,Not Shipped,1337.75,12307.93,,,
SHP013135,PO013135,BlueDart,Road,26-03-2023,04-05-2023,Not Delivered,0,Not Shipped,1542.45,11927.43,,,
SHP013136,PO013136,XpressBees,Rail,07-01-2023,08-02-2023,Not Delivered,0,Not Shipped,435.21,1934.85,,,
SHP013137,PO013137,Delhivery,Rail,18-03-2022,29-03-2022,Not Delivered,0,Cancelled,2418.7,10962.41,,,
SHP013138,PO013138,TCI Express,Rail,22-12-2022,01-01-2023,09-01-2023,8,Delivered,3798.24,21549.34,,,
SHP013139,PO013139,BlueDart,Road,11-09-2024,26-09-2024,Not Delivered,0,Not Shipped,1314.95,10428.36,,,
SHP013140,PO013140,Safexpress,Air,07-06-2024,26-06-2024,Not Delivered,0,Cancelled,1263.27,57514.7,,,
SHP013141,PO013141,Ecom Express,Air,19-07-2022,06-08-2022,18-08-2022,12,Delivered,3525.67,143516.17,,,
SHP013142,PO013142,Delhivery,Road,24-02-2024,14-03-2024,Not Delivered,0,Cancelled,3249.77,22576.52,,,
SHP013143,PO013143,Delhivery,Road,12-01-2023,17-02-2023,27-02-2023,10,Delivered,423.16,3670.35,,,
SHP013144,PO013144,Rivigo,Road,21-12-2022,28-01-2023,31-01-2023,3,Delivered,837.19,6102.96,,,
SHP013145,PO013145,Rivigo,Air,07-11-2022,06-12-2022,14-12-2022,8,Delivered,625.4,30466.27,,,
SHP013146,PO013146,Ecom Express,Rail,11-05-2024,11-06-2024,12-06-2024,1,Delivered,4932.49,21514.57,,,
SHP013147,PO013147,Delhivery,Air,04-09-2022,21-09-2022,21-09-2022,0,Delivered,2923.09,135190.27,,,
SHP013148,PO013148,TCI Express,Road,19-03-2023,28-03-2023,Not Delivered,0,Not Shipped,2916.95,20297.51,,,
SHP013149,PO013149,XpressBees,Road,23-10-2022,21-11-2022,01-12-2022,10,Delivered,232.89,1529.9,,,
SHP013150,PO013150,FedEx India,Road,10-09-2024,04-10-2024,14-10-2024,10,Delivered,4882.83,35662.56,,,
SHP013151,PO013151,TCI Express,Road,08-12-2023,21-12-2023,01-01-2024,11,Delivered,2815.3,18874.81,,,
SHP013152,PO013152,FedEx India,Rail,27-08-2023,16-09-2023,Not Delivered,0,Cancelled,2733.16,13556.42,,,
SHP013153,PO013153,BlueDart,Road,17-01-2022,01-02-2022,13-02-2022,12,Delivered,3535.62,33865.91,,,
SHP013154,PO013154,BlueDart,Road,14-08-2022,14-09-2022,Not Delivered,0,Cancelled,4684.99,32990.41,,,
SHP013155,PO013155,XpressBees,Road,03-10-2022,23-10-2022,Not Delivered,0,Not Shipped,1779.82,13722.58,,,
SHP013156,PO013156,Shadowfax,Air,25-12-2023,19-01-2024,02-02-2024,14,Delivered,1397.98,60313.58,,,
SHP013157,PO013157,Rivigo,Road,22-01-2022,05-02-2022,18-02-2022,13,Delivered,3172.41,20677.34,,,
SHP013158,PO013158,BlueDart,Road,24-03-2024,25-04-2024,09-05-2024,14,Delivered,3431.17,28001.33,,,
SHP013159,PO013159,Shadowfax,Road,12-07-2024,07-08-2024,Not Delivered,0,Cancelled,1726.27,16256.49,,,
SHP013160,PO013160,BlueDart,Road,13-05-2023,12-06-2023,11-06-2023,0,Delivered,4880.58,35414.52,,,
SHP013161,PO013161,Ecom Express,Road,21-10-2023,10-11-2023,20-11-2023,10,Delivered,981.79,8969.4,,,
SHP013162,PO013162,DTDC,Road,26-12-2023,27-01-2024,01-02-2024,5,In Transit,153.1,1466.66,,,
SHP013163,PO013163,BlueDart,Road,03-11-2024,15-11-2024,15-11-2024,0,Delivered,3955.34,30250.04,,,
SHP013164,PO013164,BlueDart,Rail,13-09-2023,04-10-2023,08-10-2023,4,Delivered,4966.11,20885.84,,,
SHP013165,PO013165,DTDC,Road,17-10-2024,11-11-2024,13-11-2024,2,Delivered,41.38,304.74,,,
SHP013166,PO013166,Rivigo,Road,06-06-2024,04-07-2024,Not Delivered,0,Cancelled,1325.37,9936.85,,,
SHP013167,PO013167,BlueDart,Road,16-07-2024,28-07-2024,27-07-2024,0,Delivered,3232.3,24489.04,,,
SHP013168,PO013168,BlueDart,Road,15-03-2023,26-03-2023,01-04-2023,6,Delivered,2375.02,20703.51,,,
SHP013169,PO013169,FedEx India,Road,25-03-2024,14-04-2024,18-04-2024,4,In Transit,363.46,3162.11,,,
SHP013170,PO013170,Shadowfax,Road,02-08-2022,31-08-2022,07-09-2022,7,Delivered,4868.39,41244.56,,,
SHP013171,PO013171,FedEx India,Road,18-08-2022,01-09-2022,02-09-2022,1,In Transit,162.92,1102.73,,,
SHP013172,PO013172,TCI Express,Road,02-06-2022,03-07-2022,14-07-2022,11,Delivered,1911.42,13629.87,,,
SHP013173,PO013173,Rivigo,Sea,09-04-2024,05-05-2024,03-05-2024,0,Delivered,3617.11,12245.26,,,
SHP013174,PO013174,Safexpress,Rail,07-04-2023,13-05-2023,10-05-2023,0,Delivered,3769,16517,,,
SHP013175,PO013175,TCI Express,Rail,03-02-2023,13-02-2023,Not Delivered,0,Not Shipped,1310.68,5765.1,,,
SHP013176,PO013176,XpressBees,Air,07-02-2024,20-02-2024,18-02-2024,0,Delivered,4768.73,196760.84,,,
SHP013177,PO013177,Shadowfax,Air,03-09-2024,02-10-2024,Not Delivered,0,Not Shipped,3959.48,145215.95,,,
SHP013178,PO013178,Shadowfax,Air,20-02-2023,14-03-2023,16-03-2023,2,Delivered,212.22,9800.39,,,
SHP013179,PO013179,Rivigo,Road,28-08-2023,15-09-2023,24-09-2023,9,Delivered,4242.39,27886.2,,,
SHP013180,PO013180,Delhivery,Road,24-02-2022,08-03-2022,18-03-2022,10,Delivered,4182.41,34254.52,,,
SHP013181,PO013181,Shadowfax,Road,26-08-2024,19-09-2024,03-10-2024,14,Delivered,1296.94,9211.27,,,
SHP013182,PO013182,XpressBees,Road,02-04-2024,05-05-2024,13-05-2024,8,Delivered,3971.92,32411.87,,,
SHP013183,PO013183,BlueDart,Road,09-06-2024,28-06-2024,06-07-2024,8,Delivered,4661.53,35383.57,,,
SHP013184,PO013184,Safexpress,Rail,21-04-2022,06-05-2022,07-05-2022,1,In Transit,2666.07,14697.14,,,
SHP013185,PO013185,Safexpress,Road,11-09-2023,28-09-2023,27-09-2023,0,Delivered,357.7,2907.87,,,
SHP013186,PO013186,BlueDart,Rail,08-06-2023,05-07-2023,Not Delivered,0,Not Shipped,360.14,1634.7,,,
SHP013187,PO013187,Shadowfax,Rail,15-02-2023,01-03-2023,06-03-2023,5,Delivered,2554.64,11379.21,,,
SHP013188,PO013188,DTDC,Air,25-10-2022,17-11-2022,19-11-2022,2,Delivered,2878.74,121620.65,,,
SHP013189,PO013189,Shadowfax,Air,03-06-2023,08-07-2023,Not Delivered,0,Cancelled,3729.58,149556.77,,,
SHP013190,PO013190,Shadowfax,Road,15-06-2024,22-06-2024,22-06-2024,0,Delivered,1011.92,8349.94,,,
